Constituent Number,Constituent UUID,PGSS Year,Faculty Year,TA RD Years,Received Date,Gift Count,Total Gift Amounts,Largest Gift Amount,Last Gift Date,Last Gift Amount Ever,Months_since_last_donation,last_gift_amount,total_gift_amount,gift_count,LYBUNT_indicator,SYBUNT_Indicator,Never_donator
77256538,90d93ddd-99d4-46f5-8f1e-9e6279f7d8c2,2007,,,11/19/2016,1,20,20,11/19/2016,20,20.4,20,20,1,0,1,0
77256539,9a82bf3b-9737-47c0-ad71-188c5ecb07cf,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256540,0b4731f7-e273-402d-9a82-34a070e7eb7a,2007,,,11/19/2016,1,51.69,51.69,11/19/2016,51.69,20.4,51.69,51.69,1,0,1,0
77256541,ea3d3c66-68d7-4dc5-a8fc-763b5c324e9e,2007,,,11/18/2017,1,50,50,11/18/2017,50,8.3,50,50,1,1,0,0
77256542,fc025b23-56c5-4f5c-88e1-d783948a90d6,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256543,717e92e3-df72-4294-9cd3-a635d9762617,2007,,,11/11/2015,2,125,75,11/8/2017,75,8.6,75,125,2,1,0,0
77256544,57f9f7ac-eaab-40b6-b692-9e8e5fee41e9,2007,,,3/20/2011,4,451.69,200,11/13/2016,51.69,20.6,51.69,451.69,4,0,1,0
77256545,5f0cbb45-182b-4bd0-9f83-1610d9aaf6de,2007,,,4/16/2011,2,40.8,20.8,11/18/2017,20.8,8.3,20.8,40.8,2,1,0,0
77256546,f47e5919-a0be-4329-a97a-5b2aef440062,2007,,,11/9/2014,3,85.8,40,12/1/2016,20.8,20,20.8,85.8,3,0,1,0
77254356,5305c7a4-7a95-40d1-9633-c5fb626e819f,2007,,,10/31/2014,4,170,50,11/17/2017,50,8.3,50,170,4,1,0,0
77256547,c3bb7eea-3165-40f1-8dea-c8817d4ba4e1,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256548,fd205ce7-2946-4f87-8769-31aca052f30a,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256549,67494c44-ed72-11e6-8ec5-1254aa67e287,2007,,,11/15/2013,2,40,25,11/9/2016,25,20.8,25,40,2,0,1,0
77256550,1dde7257-943d-4ed3-a24c-f6f5dcf99309,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256551,29de88fc-03a7-477f-a845-f3f223efeef1,2007,,,4/15/2011,7,259,59,11/6/2017,50,8.7,50,259,7,1,0,0
77256552,b0bc7d36-6bb7-4749-bd4c-3b84714dbd8a,2007,,,11/9/2014,2,50,25,11/9/2015,25,33,25,50,2,0,1,0
77256553,674954b3-ed72-11e6-8ec5-1254aa67e287,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256554,ed2515b4-ae34-4596-bafb-fce493f2bd92,2007,,,4/12/2011,5,260,100,11/17/2017,50,8.3,50,260,5,1,0,0
77256555,277da7ba-04f6-42d6-86d3-e679d3df36d2,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256556,cc0c5e8b-98ce-4110-b8ec-5cb24a476363,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256557,9285a8e5-1dd7-4663-a834-c5822c020f1c,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256558,fda1f30f-c62f-4dd7-92a4-7b39dbfe8fe8,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256559,edecfa96-e964-4f13-86d4-650e6fb4b2ff,2007,,,11/13/2014,4,151.69,51.69,11/14/2017,51.69,8.4,51.69,151.69,4,1,0,0
77256560,b3324121-1fc8-44d9-b0ef-ea910fb509d0,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256561,4f9bdceb-df3c-4b9f-bd27-6c0584e20c29,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256562,3fb69ee0-547b-495e-9e71-f6ef60bc16a3,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256563,e432837a-78a1-44d6-9e83-08c1ad774028,2007,,,11/17/2014,1,25,25,11/17/2014,25,44.9,25,25,1,0,1,0
77256564,533f23a0-52ab-45d0-97ef-6f003422a883,2007,,,11/10/2014,1,25,25,11/10/2014,25,45.1,25,25,1,0,1,0
77256565,262fa091-d892-4d60-aa0b-ba6988b0a2c7,2007,,,11/10/2014,1,100,100,11/10/2014,100,45.1,100,100,1,0,1,0
77256566,1a8e45ce-1324-4df0-8cf7-fb705de16fc7,2007,,,10/1/2012,6,693.99,271.82,11/21/2015,100,32.6,100,693.99,6,0,1,0
77256567,e9d4f197-ca69-4b17-90bd-cbe98514c38c,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256568,d0e34ca5-fb5d-4b18-a403-6950e3519248,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256569,772bff85-5a34-4241-99db-622e9601b0ae,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256570,9c54a460-c66b-421b-a2cf-639d449b020c,2007,,,11/9/2014,4,"1,630.18",515.09,11/8/2017,515.09,8.6,515.09,1630.18,4,1,0,0
77256571,a8ea0352-d8c6-434b-986d-6b6a7cccac64,2007,,,11/1/2014,2,71.69,51.69,11/13/2017,51.69,8.5,51.69,71.69,2,1,0,0
77256572,47ba7e24-3ffd-4354-b36d-751ec89c9ff4,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256573,c8b1f87d-f454-4d94-8159-d594849c495b,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256574,f28975da-8184-4405-a1d1-fe0213bb2560,2007,,,11/16/2014,1,50,50,11/16/2014,50,44.9,50,50,1,0,1,0
77256575,c2765b38-154d-462e-a5a1-25cef2c181b2,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256576,6749840c-ed72-11e6-8ec5-1254aa67e287,2007,,,12/19/2012,6,"1,250.00",250,11/15/2017,250,8.4,250,1250,6,1,0,0
77256577,829bd1bf-546d-49da-b3b9-b71ad3a3eec2,2007,,,4/12/2011,5,185,50,11/19/2017,50,8.3,50,185,5,1,0,0
77254348,4916de75-bb2f-44f9-b9ca-5e3fa08a5e47,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256578,6c32e120-8bb7-42a0-b5d1-971f139e5f58,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256579,dac7c14a-f771-4cb4-9b8e-8e1cec7427f3,2007,,,11/17/2014,2,200,100,11/10/2017,100,8.6,100,200,2,1,0,0
77256580,2944cacc-80f0-4182-9555-d1fc558dcc2a,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256581,61105667-0477-4409-b20c-4e10304894d9,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256582,922525e1-1e1b-4426-bb6f-8a944087c51b,2007,,,11/16/2014,1,20,20,11/16/2014,20,44.9,20,20,1,0,1,0
77256583,83d04d25-6d3b-47a2-81ea-7b04cde572b4,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256584,0509c9c6-2d39-4610-92a5-b823f9faea05,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256585,e80a1a2d-9627-4446-8bb7-b93ff88aed46,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256586,588cbfdc-0dd8-4676-a218-4ec8aeb471a8,2007,,,8/25/2011,1,10,10,8/25/2011,10,84.2,10,10,1,0,1,0
77256587,81084fce-2a5a-40d5-a3ee-9ccf3286eb22,2007,,,4/14/2011,4,105.07,50,11/19/2017,50,8.3,50,105.07,4,1,0,0
77256588,266b0185-3e4a-4675-8969-b4b498213fb2,2007,,,11/9/2016,2,50,25,11/13/2017,25,8.5,25,50,2,1,0,0
77256589,daba922f-269f-4d9e-8ce6-e4fe37a810ef,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256590,6a347c04-962d-4a3f-9678-d1b5b1410939,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256591,29cad020-d89c-496d-8fa6-ed2e2972c6c4,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256592,0ef14a7c-3f6d-4cb0-a8fb-5b279529527a,2007,,,4/12/2011,5,413.18,103.18,11/19/2017,100,8.3,100,413.18,5,1,0,0
77256593,9fc5efac-1233-4d93-94b4-729b480ac679,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256594,862b46fa-abc8-468e-8ce2-58eac7e78d36,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256595,67498fb6-ed72-11e6-8ec5-1254aa67e287,2007,,,11/16/2014,3,325,200,11/19/2017,100,8.3,100,325,3,1,0,0
77256596,51e2203a-fb72-416c-bcc7-9ffbc39e81bf,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256597,76d50506-63af-42fa-88f0-b52f7584ec14,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256598,ecd53066-99d3-43fa-bab7-d035bd9d19ed,2007,,,11/10/2015,4,130.95,50,11/7/2017,50,8.7,50,130.95,4,1,0,0
77254357,d28b3c98-77f5-4103-9fe4-7f41f6d273ea,2007,,,11/15/2016,1,103.18,103.18,11/15/2016,103.18,20.6,103.18,103.18,1,0,1,0
77256599,ddc307eb-0392-45e2-b34a-756ff714fdbc,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256600,d8136680-655a-41e6-9e3c-410f918ace67,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256601,a6b76327-981b-4dae-8a11-5c1b4e280de4,2007,,,11/16/2014,4,276.69,75,11/8/2017,75,8.6,75,276.69,4,1,0,0
77254375,5ac7963a-da25-4cb6-be8a-0e96ac8b3336,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256602,2c7f6d92-72ac-4de6-8447-6d959c1be450,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256603,99f133ea-94af-4949-bf3d-f6f07d5abb1f,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256604,88ec1c3b-598c-4ab2-8103-9cf03b0c0f44,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256605,1f7c902c-8ad4-4f64-9e79-03e8cbeb07cf,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256606,d5c9fecb-e2d2-47b4-a9f2-ad7bde9fe922,2007,,,11/11/2014,3,75,25,11/13/2017,25,8.5,25,75,3,1,0,0
77256607,674998c9-ed72-11e6-8ec5-1254aa67e287,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256608,24b9bbbb-7cc2-4b65-bf23-aa2647019291,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77254349,5009997f-9cf8-4f75-8a71-6ee5b18194bb,2007,,,11/9/2014,3,66.69,51.69,11/8/2017,51.69,8.6,51.69,66.69,3,1,0,0
77256609,70c4d5c6-440f-4c7a-9e9a-0f5b76daa1ad,2007,,,11/18/2017,1,50,50,11/18/2017,50,8.3,50,50,1,1,0,0
77256610,46a666f6-5cc0-4810-af85-6b336b6e503f,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256611,c87de8e1-d3d5-498b-b9d4-eb3be6e147a5,2007,,,4/12/2011,1,20,20,4/12/2011,20,88.7,20,20,1,0,1,0
77256612,1233e034-c643-4a98-af4b-880ab959c75f,2007,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256613,3a0f1c26-b8d0-445d-ae7f-2c9216db0c36,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256615,bc53c938-429e-42be-9ac9-286c71096efb,2008,,,11/9/2015,4,251.69,100,11/14/2017,51.69,8.4,51.69,251.69,4,1,0,0
77256616,7443c53d-551c-4746-81b7-dff946aba515,2008,,,9/1/2011,3,111.69,51.69,11/8/2017,51.69,8.6,51.69,111.69,3,1,0,0
77256617,6749a15c-ed72-11e6-8ec5-1254aa67e287,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256618,4d5978bc-002f-451f-8144-151c8d068f36,2008,,,3/29/2014,1,25,25,3/29/2014,25,52.6,25,25,1,0,1,0
77256619,0a0ceb6d-0dd3-47f6-b160-4e1178e4ab40,2008,,,8/26/2011,2,20,10,11/13/2014,10,45,10,20,2,0,1,0
77256620,eb137306-8685-497c-838c-26a64f37dd4e,2008,,,7/5/2013,3,40.5,20,11/15/2017,10.5,8.4,10.5,40.5,3,1,0,0
77256621,6cd4df16-9cab-4790-834a-295b3e3e96ca,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256614,a53bbd5d-c540-4712-9ad0-7f9d71daf6b9,2008,,,11/18/2015,2,35,25,11/14/2017,25,8.4,25,35,2,1,0,0
77256622,33a39a8f-f49d-4635-85b3-7da00888ddd7,2008,,,7/22/2013,1,10,10,7/22/2013,10,61,10,10,1,0,1,0
77256623,6749a5b3-ed72-11e6-8ec5-1254aa67e287,2008,,2013,11/16/2014,3,164.87,103.18,11/9/2017,103.18,8.6,103.18,164.87,3,1,0,0
77256624,239f45ce-b4a9-4c5e-a9f4-4e2663315a28,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256625,136d4822-e886-45db-ae78-cb93d53a9b7e,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256626,8028d766-23c0-4a2f-b35c-1526f52c495c,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256627,bc04f6e8-f25c-48dc-a8b8-3beabe960df3,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256628,98856fcb-0bfb-4e2e-98bf-32c91f2ca044,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256630,bf60591a-7efc-4fb1-ba20-a898f9f563bb,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256631,fa30defb-5f83-4bc3-a949-7abbbf1c1aee,2008,,,11/13/2017,1,50,50,11/13/2017,50,8.5,50,50,1,1,0,0
77256632,9bcc47e1-7baf-46c7-bde4-6de07d4d8ec8,2008,,,11/15/2017,1,51.69,51.69,11/15/2017,51.69,8.4,51.69,51.69,1,1,0,0
77256629,f5272268-d48a-4dea-a85a-b46489430507,2008,,,11/18/2017,1,25,25,11/18/2017,25,8.3,25,25,1,1,0,0
89822523,0a402c96-8476-4190-9425-1bfdea6c0cb4,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256634,9f786366-c120-4b9b-9008-e1a226582126,2008,,,6/27/2013,5,728.53,515.09,11/20/2017,51.69,8.2,51.69,728.53,5,1,0,0
77256635,defa5eef-e02b-40d0-8722-62c24c339e8c,2008,,,11/20/2016,1,51.69,51.69,11/20/2016,51.69,20.4,51.69,51.69,1,0,1,0
77256636,facd4e9c-86ea-41d4-a82f-5ea4a953ade8,2008,,,11/7/2016,3,70,25,11/11/2017,25,8.5,25,70,3,1,0,0
77256637,7ee6d701-32b7-41be-810b-9a4ecd529cad,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256638,7a69e0d1-5c31-41c4-bb70-37ca4df5e0de,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256639,dcc5b212-5907-4da9-9df3-140823aa942b,2008,,,9/26/2012,1,50,50,9/26/2012,50,70.9,50,50,1,0,1,0
77256640,b77cb508-b9db-43c5-9e80-b43f26541761,2008,,,9/20/2012,3,55.95,25.95,11/20/2016,25.95,20.4,25.95,55.95,3,0,1,0
77256641,287f1727-f659-4d8e-97d6-c92380f30aba,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256642,105853ed-da26-42e8-b8b1-01387d9a8d36,2008,,,7/21/2013,1,10,10,7/21/2013,10,61,10,10,1,0,1,0
77256643,6749b176-ed72-11e6-8ec5-1254aa67e287,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256644,f38312e6-900d-43c1-b7c4-37947eb25267,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256645,3fe965cc-f130-4ef9-bc5c-85c6ef9dc40d,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256646,bcca188e-96e4-4d1e-aa60-4edbbc27e420,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256647,6ec2a372-aa59-4c9a-af1e-6fae0d76e817,2008,,,7/9/2013,5,126.69,51.69,11/19/2017,51.69,8.3,51.69,126.69,5,1,0,0
77256648,b8a49825-9d5a-4a78-81cd-03b8eb5a1be8,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256649,8f9f3951-b3f1-4fb8-b85d-8df19429b4a3,2008,,2013,11/11/2015,3,"1,775.70","1,010.61",11/8/2017,"1,010.61",8.6,1010.61,1775.7,3,1,0,0
77256650,c1834d9d-7b69-4e3e-93f0-22e0d572c9b7,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256651,dc18df10-b1f7-41b7-838d-9ace4ea7a095,2008,,,7/13/2013,3,411.6,200.8,11/9/2017,200.8,8.6,200.8,411.6,3,1,0,0
77256653,4c6a5424-626b-46b6-aded-5d7b25381bab,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256654,aa7f0a9e-bd21-4984-a1b7-5b9507528b34,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256652,7dfefa2b-db0c-4c02-918c-74264857d481,2008,,2014,,0,0,0,,0,1000,0,0,0,0,0,1
77256655,ba4ff2b8-7dd4-4a8d-89b9-d1ea551a880b,2008,,,11/23/2015,1,20,20,11/23/2015,20,32.5,20,20,1,0,1,0
77256656,c35b918f-d9c1-48f9-a354-2081c93583d2,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256657,d1f6bedd-79a4-4803-acba-6fd59882d603,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256658,298f2b4c-b258-4b81-9343-f8278184ad6e,2008,,,7/12/2013,1,10,10,7/12/2013,10,61.3,10,10,1,0,1,0
77256659,6749bcc2-ed72-11e6-8ec5-1254aa67e287,2008,,,11/16/2015,3,151.69,51.69,11/14/2017,51.69,8.4,51.69,151.69,3,1,0,0
77256660,89a0fcf0-2eff-4064-b34b-99ad78baa9d9,2008,,,11/3/2014,1,10,10,11/3/2014,10,45.3,10,10,1,0,1,0
77256661,6749bdf5-ed72-11e6-8ec5-1254aa67e287,2008,,,11/11/2014,3,75,25,11/8/2017,25,8.6,25,75,3,1,0,0
77256662,0d80f809-b447-4068-8af0-c126687502fb,2008,,,7/11/2013,2,30,20,11/16/2013,20,57.1,20,30,2,0,1,0
77256663,bcc189bd-4ea8-4843-96cd-fb22e411f761,2008,,,3/14/2013,1,50,50,3/14/2013,50,65.3,50,50,1,0,1,0
77256664,477115c9-9c2c-4623-b09d-9a594d084655,2008,,"2013, 2014",,0,0,0,,0,1000,0,0,0,0,0,1
77256665,d92e2b32-4cad-4350-9117-c48a9c00d18d,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256666,06f95e63-f6d1-4ca3-8f15-12d2db23ddd6,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256667,a1dfdd19-1faa-4446-b0f8-495875dbe5ce,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256668,218857c5-5bd4-4c31-a979-0fcad63ec9af,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256669,b606ede1-10aa-47e8-8e88-994b1e6719a3,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256670,c639246b-2466-4381-b49d-c8ab97f15067,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77258123,ca6e5c08-2a17-42c3-a452-d072e2a32e32,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256672,e0ee395e-eade-4564-adb6-49fee5286f52,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256673,74d446d3-660e-4ee6-83f8-4be71027646d,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256674,6749c8a0-ed72-11e6-8ec5-1254aa67e287,2008,,,11/22/2015,4,60.8,20.8,11/10/2017,10,8.6,10,60.8,4,1,0,0
77256688,4ac236c0-deb0-4341-acb7-efa62a15dd86,2008,,,6/25/2013,8,375,100,11/19/2017,50,8.3,50,375,8,1,0,0
77256675,be291e74-12a4-4831-b1e4-0f3b47c2d2c2,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256676,3acf46cb-a025-4129-9c90-707853a61f4f,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256677,631a1782-4b70-43c3-995e-55e97e864749,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256678,41675058-28fa-486e-a7d8-31a612cf5d0b,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256679,0ffa4953-f7cc-43e7-94e3-c210406bc610,2008,,,12/8/2014,1,20.08,20.08,12/8/2014,20.08,44.2,20.08,20.08,1,0,1,0
77254372,17524c43-e261-4bcc-b8e1-4f9badc3824b,2008,,,11/18/2014,1,25,25,11/18/2014,25,44.8,25,25,1,0,1,0
77256680,a57562d4-def2-4b1e-aa56-a923fe184aa9,2008,,2013,6/11/2013,6,121.98,25.95,11/8/2017,25.95,8.6,25.95,121.98,6,1,0,0
77256681,e83e9307-532b-4717-97ac-d2b917bef7fa,2008,,,11/22/2015,2,45,25,11/20/2016,20,20.4,20,45,2,0,1,0
77256682,ce6a9113-4883-44fe-b660-6ba27d1c2aae,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256683,c4b8cb44-8507-4bc5-83ca-00807c1dcf26,2008,,,11/22/2015,3,40.35,25,11/15/2017,5.35,8.4,5.35,40.35,3,1,0,0
77256684,f1803675-4133-4569-ba4a-5a10f9638549,2008,,,11/18/2015,1,25,25,11/18/2015,25,32.7,25,25,1,0,1,0
77254344,b1c71734-0ec0-4956-b31c-408448af1184,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256685,f4411b74-02d6-4f19-a4e7-3f1ff328a827,2008,,,11/23/2014,4,126.69,51.69,11/12/2017,51.69,8.5,51.69,126.69,4,1,0,0
77256686,feb1464d-d76e-43b2-b817-ca82af0af095,2008,,,11/25/2014,4,275,100,11/8/2017,100,8.6,100,275,4,1,0,0
77254384,6ce8e636-c66f-42b7-b319-f4dd8e5394f3,2008,,,7/1/2013,4,161.69,51.69,11/20/2017,51.69,8.2,51.69,161.69,4,1,0,0
77256687,39726480-37ae-4914-ad70-3934a5036ebf,2008,,,11/9/2017,1,51.69,51.69,11/9/2017,51.69,8.6,51.69,51.69,1,1,0,0
77256689,101a56a5-da30-4fba-b1e6-e9d2f9850ff2,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256690,6ad5a724-439f-4762-a6e1-c9723dce1ece,2008,,,6/23/2013,2,60,50,11/20/2016,50,20.4,50,60,2,0,1,0
77256691,db51901e-e90e-4afb-8a2e-bf0cfed5dea2,2008,,,11/15/2017,1,51.69,51.69,11/15/2017,51.69,8.4,51.69,51.69,1,1,0,0
77254385,95f378f5-a008-4ede-b032-5289b8396cf0,2008,,,6/27/2013,4,123.38,51.69,11/12/2017,51.69,8.5,51.69,123.38,4,1,0,0
77256692,60f99711-cea9-4454-b7ee-b2889124993e,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256693,0a29a92a-dba3-4899-b3de-460449919004,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256694,e017874d-6370-405b-949d-8c43648075e7,2008,,,11/17/2015,2,27,17,11/17/2015,10,32.7,10,27,2,0,1,0
77256695,dbfd8f8a-92af-42a0-b558-88e0de3a3524,2008,,,7/11/2013,1,10,10,7/11/2013,10,61.3,10,10,1,0,1,0
77256696,6749f5a1-ed72-11e6-8ec5-1254aa67e287,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256697,9b5cde86-6aff-46f9-834e-9dadc95080a9,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256698,60710606-d5df-4237-828c-2075306b63ec,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256699,dc923a07-0ea6-473f-b63c-b75c4bf852d5,2008,,,11/22/2015,3,50.21,20.13,11/22/2015,10,32.5,10,50.21,3,0,1,0
77256700,f23038bd-65e6-4ba6-bd30-c88434808ef9,2008,,,11/22/2015,1,10,10,11/22/2015,10,32.5,10,10,1,0,1,0
77256701,10fd2ef8-8d6a-4df3-b2d3-3081f742f573,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256702,90b37dfa-e4e8-499c-94ec-2e48f74a6ce5,2008,,2013,11/13/2016,2,75,50,11/19/2017,25,8.3,25,75,2,1,0,0
77256703,c8d21139-ac32-4615-8fc1-8cd2460f0b98,2008,,,11/19/2015,1,50,50,11/19/2015,50,32.6,50,50,1,0,1,0
77256704,a0850d5c-1c0c-4aea-a703-2a1a1d22437d,2008,,,11/5/2014,4,354.87,103.18,11/13/2017,103.18,8.5,103.18,354.87,4,1,0,0
77256705,12c6dc98-fe17-481f-a3d5-aec0372b9f97,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256706,4a0db27d-3689-466c-a3c5-aecbb77e58ba,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256707,b593a772-6e81-410f-9f41-839c38deafbb,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256708,eaf1d971-1295-4d58-9979-18e61532415d,2008,,,,0,0,0,,0,1000,0,0,0,0,0,1
77258484,fea48cb6-d2f3-44b7-aea6-059f149138f3,2013,,,,0,0,0,,0,1000,0,0,0,0,0,1
77258485,43f80115-c92b-4a36-82ba-993e84e79414,2013,,,,0,0,0,,0,1000,0,0,0,0,0,1
77257822,02919327-24d4-4664-a721-70b9e6aedece,2013,,,3/16/2014,6,125,25,11/19/2017,25,8.3,25,125,6,1,0,0
77258486,67502cc5-ed72-11e6-8ec5-1254aa67e287,2013,,,10/31/2013,1,200.13,200.13,10/31/2013,200.13,57.6,200.13,200.13,1,0,1,0
77257823,1be4729a-b0f2-47bd-8d49-7a4b7d299368,2013,,,11/13/2013,1,200,200,11/13/2013,200,57.2,200,200,1,0,1,0
77257824,5f934d02-545d-44d4-afc4-d30d6d7f09e5,2013,,,3/15/2014,2,35.65,20,11/19/2017,15.65,8.3,15.65,35.65,2,1,0,0
77258487,a64b4752-5474-4085-9291-ac5022ebdf3e,2013,,2016,11/20/2017,1,10,10,11/20/2017,10,8.2,10,10,1,1,0,0
77257825,f5eb9fe2-0d03-4947-b22e-0da99f7b730f,2013,,,3/13/2014,3,55.63,25,11/18/2017,10.5,8.3,10.5,55.63,3,1,0,0
77258488,0250e7ee-0337-456e-84ab-2fa0ec9cbf6b,2013,,,11/22/2015,2,30,25,11/22/2015,5,32.5,5,30,2,0,1,0
77258489,f1b54cf3-d049-4191-93c0-a4562a11b933,2013,,,11/16/2015,3,95.95,50,11/19/2017,25.95,8.3,25.95,95.95,3,1,0,0
77258490,3f4505df-08e3-47ca-a67a-c9b9c3fe1cab,2013,,,,0,0,0,,0,1000,0,0,0,0,0,1
77258491,72fb9c8a-b706-45ac-afc1-23b85b964ab3,2013,,,11/8/2016,1,500,500,11/8/2016,500,20.8,500,500,1,0,1,0
77258492,ae1fb731-e494-4f43-89b0-3c2c264d3f09,2013,,,,0,0,0,,0,1000,0,0,0,0,0,1
77258493,675030d5-ed72-11e6-8ec5-1254aa67e287,2013,,,,0,0,0,,0,1000,0,0,0,0,0,1
77258494,1914521b-3dc7-43f5-8857-c678d5c5c79a,2013,,,,0,0,0,,0,1000,0,0,0,0,0,1
77258495,2bfb7e53-0f1a-4fd4-a0e5-721b1fed4c6e,2013,,,,0,0,0,,0,1000,0,0,0,0,0,1
77258496,3e490e00-14d0-4cc1-a767-bca3a48f1865,2013,,,,0,0,0,,0,1000,0,0,0,0,0,1
77258497,47c299c1-7756-4d0a-b2c1-f6489220305e,2013,,,,0,0,0,,0,1000,0,0,0,0,0,1
77258498,a611ad47-7bf6-4a15-8376-653fee1e6caa,2013,,,11/21/2015,3,40.5,25,11/12/2017,25,8.5,25,40.5,3,1,0,0
